content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at,parking_info_raw,parking_fee_raw,use_fee_raw,discount_info_raw,first_image_url,thumbnail_url,info_center_raw,baby_carriage_raw,pet_raw,credit_card_raw,restroom_raw
1605036,12,"창경궁 대온실","서울특별시 종로구 창경궁로 185 (와룡동)",37.5788809215874,126.996448835547,11,110,NA,NA04,NA040700,"09:00~20:45※ 12월~2월에는 18:00부터 대온실 내부 비개방함","매주 월요일","{""rules"": [{""months"": [1, 2, 12], ""weekdays"": null, ""source_text"": ""09:00~20:45※ 12월~2월에는 18:00부터 대온실 내부 비개방함"", ""time_ranges"": [{""end"": ""20:45"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-05 00:58:51+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/64/3481964_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/64/3481964_image3_1.jpg,,,,,
1605908,12,"창덕궁 향나무","서울특별시 종로구 율곡로 99 (와룡동)",37.5792316848544,126.989447793014,11,110,NA,NA03,NA030200,"[11월~1월] 09:00~17:30[2월~5월, 9월~10월] 09:00~18:00[6월~8월] 09:00~18:30","매주 월요일※ 자세한 사항은 전화문의 요망","{""rules"": [{""months"": [1, 11, 12], ""weekdays"": null, ""source_text"": "" 09:00~17:30"", ""time_ranges"": [{""end"": ""17:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [1, 11, 12], ""weekdays"": null, ""source_text"": "" 09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [1, 11, 12], ""weekdays"": null, ""source_text"": "" 09:00~18:30"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일※ 자세한 사항은 전화문의 요망""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-02-13 08:32:12+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/47/2031847_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/47/2031847_image3_1.jpg,,,,,
1605920,12,"창덕궁 다래나무","서울특별시 종로구 율곡로 99",37.5864530223838,126.989225386201,11,110,NA,NA03,NA030200,"[3월~5월]09:00~18:00[6월~8월]09:00~18:30[9월~10월]09:00~18:00[11월~2월]09:00~17:30※ 자세한 사항은 전화문의 요망","매주 월요일 (단, 공휴일이 월요일인 경우 그 다음날 휴무)","{""rules"": [{""months"": [3, 4, 5], ""weekdays"": null, ""source_text"": ""09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [3, 4, 5], ""weekdays"": null, ""source_text"": ""09:00~18:30"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [3, 4, 5], ""weekdays"": null, ""source_text"": ""09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [3, 4, 5], ""weekdays"": null, ""source_text"": ""09:00~17:30※ 자세한 사항은 전화문의 요망"", ""time_ranges"": [{""end"": ""17:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일 (단, 공휴일이 월요일인 경우 그 다음날 휴무)""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-02-10 23:10:09+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/85/1568385_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/85/1568385_image3_1.jpg,,,,,
1605927,12,현대원서공원,"서울특별시 종로구 창덕궁길 19 (원서동)",37.5782322345766,126.988558704164,11,110,VE,VE03,VE030100,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2026-02-09 06:21:42+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.44801+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/09/3540909_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/09/3540909_image3_1.jpg,,,,,
1605933,12,"탑골공원 팔각정","서울특별시 종로구 종로 99 (종로2가)",37.5705539611,126.9886227626,11,110,HS,HS01,HS011200,"- 3월~10월 09:00~18:00<br>
- 11월~2월 09:00~17:00",연중무휴,"{""rules"": [{""months"": [3, 4, 5, 6, 7, 8, 9, 10], ""weekdays"": null, ""source_text"": ""- 3월~10월 09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [1, 2, 11, 12], ""weekdays"": null, ""source_text"": ""- 11월~2월 09:00~17:00"", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-08-12 00:55:28+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:01.65672+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/19/3414019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3414019_image3_1.jpg,,,,,
1605942,14,한벽원미술관,"서울특별시 종로구 삼청로 83 (팔판동)",37.5828831211,126.9815635232,11,110,VE,VE07,VE070600,10:00~18:00,"전시기간 외 휴관※ 전시기간에는 연중무휴이므로 자세한 사항은 홈페이지 참조 및 전화 문의 요망","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-08-03 04:23:29+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:01.65672+00",,,무료,,https://tong.visitkorea.or.kr/cms/resource/31/4095431_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/31/4095431_image3_1.jpg,,,,,
1605948,12,"대원군별장(석파정)","서울특별시 종로구 창의문로11길 4-1 (부암동)",37.5948701151,126.96277443,11,110,HS,HS01,HS011200,"10:00~18:00 (입장마감 17:00)","매주 월요일~화요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~18:00 (입장마감 17:00)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0, 1], ""source_text"": ""매주 월요일~화요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-12-03 00:22:40+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.65672+00",가능,,,,http://tong.visitkorea.or.kr/cms/resource/53/3572953_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3572953_image3_1.jpg,,,,,
1606042,12,"경희궁 숭정전","서울특별시 종로구 새문안로 45 (신문로2가) 192-5",37.5717690679936,126.96798487452,11,110,HS,HS01,HS010100,09:00~18:00,"매주 월요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-11 01:34:30+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/95/1569195_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/95/1569195_image3_1.jpg,,,,,
1717921,15,"D.FESTA 거리공연축제","서울특별시 종로구 대학로 104 (동숭동)",37.5805124610451,127.002374229345,11,110,EV,EV02,EV020900,14:00~20:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""14:00~20:00"", ""time_ranges"": [{""end"": ""20:00"", ""start"": ""14:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-05-13 23:27:38+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.44801+00","2026-08-09 02:40:01.65672+00",,,무료,,https://tong.visitkorea.or.kr/cms/resource/07/4064407_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/07/4064407_image3_1.jpg,,,,,
1718910,14,"템플스테이 홍보관","서울특별시 종로구 우정국로 56 (견지동)",37.5739312489,126.9831814961,11,110,VE,VE07,VE070300,"- 평일 09:00~19:00<br>
- 주말 09:00~18:00",,"{""rules"": [{""months"": null, ""weekdays"": [0, 1, 2, 3, 4], ""source_text"": "" 09:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [5, 6], ""source_text"": "" 09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-07-22 01:51:01+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:01.65672+00",,,,,http://tong.visitkorea.or.kr/cms/resource/83/3050183_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/83/3050183_image3_1.JPG,,,,,
1849416,14,대한민국역사박물관,"서울특별시 종로구 세종대로 198 (세종로)",37.5741339024,126.977573668,11,110,VE,VE07,VE070100,"- 월요일~화요일 / 목요일~금요일 / 일요일 10:00~18:00 (입장마감 17:30)<br>
- 수요일 / 토요일 10:00~21:00 (입장마감 20:30)","1월 1일 / 설·추석 당일","{""rules"": [{""months"": null, ""weekdays"": [0, 1, 3, 4, 6], ""source_text"": "" 10:00~18:00 (입장마감 17:30)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:30""}, {""months"": null, ""weekdays"": [2, 5], ""source_text"": "" 10:00~21:00 (입장마감 20:30)"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": ""20:30""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2025-04-14 01:59:44+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.65672+00","가능 (10대)",,무료,,http://tong.visitkorea.or.kr/cms/resource/89/3082989_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/3082989_image3_1.JPG,,,,,
1870779,32,담소정,"서울특별시 종로구 북촌로9길 16-2 (가회동)",37.5813424450928,126.984281570157,11,110,AC,AC03,AC030200,15:00,,"{""rules"": [], ""warnings"": [""운영시간을 구조화하지 못했습니다.""], ""availability"": ""unknown"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.0.0,"2026-04-21 06:26:07+00","2026-07-23 17:16:48.538813+00","2026-07-23 17:16:48.538813+00","2026-07-23 17:16:48.538813+00",success,,f,missing_from_source,"2026-07-29 10:28:28.906487+00",9fe817b4-a60d-4ea0-8f88-0623954b32f0,"2026-07-23 17:11:40.808988+00","2026-07-29 10:28:29.019834+00",,,,,,,,,,,
1877251,39,모뜨,"서울특별시 종로구 평창30길 24",37.611769122989,126.975087153688,11,110,FD,FD02,FD020300,"- 11:30~21:00- 준비시간 14:30~17:00- 마지막 주문 19:30※ 주말에는 준비시간 없이 영업","매주 월요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""- 11:30~21:00- 준비시간 14:30~17:00- 마지막 주문 19:30※ 주말에는 준비시간 없이 영업"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:30"", ""crosses_midnight"": false}, {""end"": ""17:00"", ""start"": ""14:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-13 07:36:40+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.882874+00","2026-08-09 02:40:01.65672+00","가능요금 (무료)",,,,https://tong.visitkorea.or.kr/cms/resource/64/4003764_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/64/4003764_image3_1.jpg,,,,,
1882248,32,인우하우스,"서울특별시 종로구 계동6길 9 (계동)",37.5827089934908,126.986956270135,11,110,AC,AC03,AC030200,14:00,,"{""rules"": [], ""warnings"": [""운영시간을 구조화하지 못했습니다.""], ""availability"": ""unknown"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-04-21 07:04:18+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.225101+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/56/3009456_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/56/3009456_image3_1.jpg,,,,,
1883087,32,연우하우스,"서울특별시 종로구 북촌로12길 5-13 (가회동)",37.5822812381325,126.985311998354,11,110,AC,AC03,AC030200,15:00,,"{""rules"": [], ""warnings"": [""운영시간을 구조화하지 못했습니다.""], ""availability"": ""unknown"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-04-21 06:04:04+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.150397+00","2026-08-09 02:40:01.65672+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/52/3009452_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/52/3009452_image3_1.jpg,,,,,
1887241,39,사랑채,"서울특별시 종로구 인사동16길 6",37.5749598890072,126.984220647237,11,110,FD,FD01,FD010100,10:00~23:00,"매월 첫째·셋째 일요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~23:00"", ""time_ranges"": [{""end"": ""23:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-02-20 01:18:51+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:01.65672+00",가능,,,,,,,,,,
1889319,25,"한양의 500년 도읍을 거닐다",,37.5745534411,126.9855423744,11,110,C01,C0113,C01130001,,,"{""rules"": [], ""warnings"": [""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""course_without_operating_hours""}",assumed,operating-hours-1.0.0,"2023-08-11 01:02:28+00","2026-07-23 17:16:48.538813+00","2026-07-23 17:16:48.538813+00","2026-07-23 17:16:48.538813+00",empty,,f,missing_from_source,"2026-07-29 10:28:28.906487+00",9fe817b4-a60d-4ea0-8f88-0623954b32f0,"2026-07-23 17:11:41.371579+00","2026-07-29 10:28:29.019834+00",,,,,,,,,,,
1889325,25,"옛 서울의 아름다움에 반하다",,37.5792724367,126.9911250653,11,110,C01,C0114,C01140001,,,"{""rules"": [], ""warnings"": [""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""course_without_operating_hours""}",assumed,operating-hours-1.0.0,"2023-08-08 08:21:35+00","2026-07-23 17:16:48.538813+00","2026-07-23 17:16:48.538813+00","2026-07-23 17:16:48.538813+00",empty,,f,missing_from_source,"2026-07-29 10:28:28.906487+00",9fe817b4-a60d-4ea0-8f88-0623954b32f0,"2026-07-23 17:11:41.150397+00","2026-07-29 10:28:29.019834+00",,,,,,,,,,,
1897611,39,장군굴보쌈,"서울특별시 종로구 수표로20길 22",37.5698884042281,126.990800705604,11,110,FD,FD01,FD010100,11:30~23:00,연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:30~23:00"", ""time_ranges"": [{""end"": ""23:00"", ""start"": ""11:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-02-24 06:54:31+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.65672+00",불가,,,,,,,,,,
1912553,39,조선김밥,"서울특별시 종로구 율곡로3길 68 (안국동)",37.5786000492769,126.982183437111,11,110,FD,FD03,FD030400,"- 화요일~금요일 11:00~19:00 (준비시간 15:00~16:30)- 토요일~일요일 11:00~18:00※ 주말에는 준비시간 없이 영업","매주 월요일","{""rules"": [{""months"": null, ""weekdays"": [1, 2, 3, 4], ""source_text"": "" 11:00~19:00 (준비시간 15:00~16:30)- "", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""11:00"", ""crosses_midnight"": false}, {""end"": ""16:30"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": [5, 6], ""source_text"": "" 11:00~18:00※ 주말에는 준비시간 없이 영업"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-05 00:58:51+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.65672+00",불가능,,,,,,,,,,
